freq,unit,bmi,isced11,sex,age,geo,TIME_PERIOD,values
A,PC,BMI_LT18P5,ED5-8,T,Y18-29,SI,2014,4.9
A,PC,BMI_LT18P5,ED5-8,T,Y18-29,SI,2019,2.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-29,SK,2014,5.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-29,SK,2019,4
A,PC,BMI_LT18P5,ED5-8,T,Y18-29,TR,2014,6.3
A,PC,BMI_LT18P5,ED5-8,T,Y18-29,TR,2019,6.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-29,UK,2014,6.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,AT,2014,3.9
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,BE,2014,4.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,BG,2014,5.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,CY,2014,8.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,CZ,2014,2.1
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,DE,2014,2.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,DK,2014,1.8
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,EE,2014,4.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,EL,2014,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,ES,2014,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,EU27_2020,2014,3.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,EU28,2014,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,FI,2014,1.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,FR,2014,5.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,HR,2014,4.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,HU,2014,4.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,IE,2014,2.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,IS,2014,1.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,IT,2014,6.3
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,LT,2014,3.8
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,LU,2014,4.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,LV,2014,3.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,MT,2014,2
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,NL,2014,2
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,NO,2014,2.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,PL,2014,4.1
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,PT,2014,2.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,RO,2014,1.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,SE,2014,1.3
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,SI,2014,3
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,SK,2014,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,TR,2014,4
A,PC,BMI_LT18P5,ED5-8,T,Y18-44,UK,2014,3.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,AT,2014,2.9
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,AT,2019,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,BE,2014,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,BE,2019,3.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,BG,2014,3.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,BG,2019,3.3
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,CY,2014,6.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,CY,2019,4.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,CZ,2014,1.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,CZ,2019,1.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,DE,2014,1.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,DE,2019,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,DK,2014,1.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,DK,2019,1.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,EE,2014,2.8
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,EE,2019,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,EL,2014,2.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,EL,2019,1.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,ES,2014,2.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,ES,2019,2.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,EU27_2020,2014,2.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,EU27_2020,2019,3
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,EU28,2014,2.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,FI,2014,1.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,FI,2019,0.9
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,FR,2014,4.3
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,FR,2019,4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,HR,2014,3
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,HR,2019,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,HU,2014,3.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,HU,2019,2.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,IE,2014,2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,IE,2019,NA
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,IS,2014,1.1
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,IS,2019,0.9
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,IT,2014,4.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,IT,2019,6
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,LT,2014,2.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,LT,2019,2.1
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,LU,2014,3.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,LU,2019,2.9
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,LV,2014,2.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,LV,2019,2.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,MT,2014,1.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,MT,2019,1.8
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,NL,2014,1.3
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,NL,2019,1.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,NO,2014,2.1
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,NO,2019,0.9
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,PL,2014,3.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,PL,2019,2.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,PT,2014,2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,PT,2019,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,RO,2014,1.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,RO,2019,1.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,RS,2019,2.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,SE,2014,0.9
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,SE,2019,1.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,SI,2014,2.2
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,SI,2019,1.5
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,SK,2014,2.6
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,SK,2019,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,TR,2014,3.4
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,TR,2019,3.7
A,PC,BMI_LT18P5,ED5-8,T,Y18-64,UK,2014,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,AT,2014,4.3
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,AT,2019,5.4
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,BE,2014,6.6
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,BE,2019,7.1
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,BG,2014,NA
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,BG,2019,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,CY,2014,15.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,CY,2019,10.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,CZ,2014,2.4
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,CZ,2019,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,DE,2014,3.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,DE,2019,11
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,DK,2014,2.9
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,DK,2019,5.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,EE,2014,7.4
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,EE,2019,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,EL,2014,15
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,EL,2019,3.6
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,ES,2014,6.7
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,ES,2019,5.9
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,EU27_2020,2019,7.2
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,EU28,2014,7.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,FI,2014,5.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,FI,2019,NA
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,FR,2014,12.2
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,FR,2019,8.6
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,HR,2014,8.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,HR,2019,10
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,HU,2014,7.5
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,HU,2019,2.5
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,IE,2014,3.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,IS,2014,NA
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,IS,2019,NA
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,IT,2014,11.3
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,IT,2019,9
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,LT,2014,9.3
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,LT,2019,6.3
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,LU,2014,4.7
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,LU,2019,5.5
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,LV,2014,7.6
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,LV,2019,7.6
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,MT,2014,4.2
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,MT,2019,0
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,NL,2014,1
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,NL,2019,6.1
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,NO,2014,0.7
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,NO,2019,0
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,PL,2014,10.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,PL,2019,5.3
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,PT,2014,5.9
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,PT,2019,5.4
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,RO,2014,1.5
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,RO,2019,6.4
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,RS,2019,4
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,SE,2014,2.4
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,SE,2019,2.6
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,SI,2014,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,SI,2019,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,SK,2014,3.9
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,SK,2019,1.8
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,TR,2014,10.9
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,TR,2019,9.6
A,PC,BMI_LT18P5,ED5-8,T,Y20-24,UK,2014,8.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,AT,2014,5.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,AT,2019,4
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,BE,2014,6.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,BE,2019,2.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,BG,2014,13.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,BG,2019,6
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,CY,2014,10.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,CY,2019,8.8
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,CZ,2014,2.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,CZ,2019,1.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,DE,2014,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,DE,2019,3.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,DK,2014,2.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,DK,2019,2.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,EE,2014,7.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,EE,2019,4.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,EL,2014,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,EL,2019,1.8
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,ES,2014,5.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,ES,2019,6
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,EU27_2020,2019,4.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,EU28,2014,4.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,FI,2014,3
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,FI,2019,3.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,FR,2014,4.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,FR,2019,5.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,HR,2014,5.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,HR,2019,3.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,HU,2014,8.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,HU,2019,2.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,IE,2014,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,IS,2014,1.8
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,IS,2019,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,IT,2014,8
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,IT,2019,9.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,LT,2014,6.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,LT,2019,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,LU,2014,6.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,LU,2019,2.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,LV,2014,4.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,LV,2019,2.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,MT,2014,0.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,MT,2019,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,NL,2014,2.8
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,NL,2019,2.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,NO,2014,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,NO,2019,1.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,PL,2014,5.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,PL,2019,5.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,PT,2014,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,PT,2019,3.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,RO,2014,4.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,RO,2019,4
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,RS,2019,4.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,SE,2014,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,SE,2019,2.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,SI,2014,5.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,SI,2019,2.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,SK,2014,6.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,SK,2019,4.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,TR,2014,3.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,TR,2019,5.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-29,UK,2014,5.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,AT,2014,4.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,AT,2019,4.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,BE,2014,6.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,BE,2019,4.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,BG,2014,8.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,BG,2019,5.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,CY,2014,9.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,CY,2019,6.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,CZ,2014,3.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,CZ,2019,3.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,DE,2014,3
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,DE,2019,3.8
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,DK,2014,2.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,DK,2019,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,EE,2014,4.8
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,EE,2019,3.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,EL,2014,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,EL,2019,1.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,ES,2014,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,ES,2019,4.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,EU27_2020,2014,3.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,EU27_2020,2019,4.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,EU28,2014,3.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,FI,2014,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,FI,2019,1.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,FR,2014,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,FR,2019,4.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,HR,2014,5
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,HR,2019,3.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,HU,2014,6.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,HU,2019,2.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,IE,2014,2.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,IE,2019,NA
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,IS,2014,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,IS,2019,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,IT,2014,7.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,IT,2019,8.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,LT,2014,3.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,LT,2019,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,LU,2014,5.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,LU,2019,3.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,LV,2014,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,LV,2019,3.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,MT,2014,0.8
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,MT,2019,3.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,NL,2014,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,NL,2019,2
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,NO,2014,2.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,NO,2019,1.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,PL,2014,4
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,PL,2019,4.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,PT,2014,2
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,PT,2019,3.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,RO,2014,2.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,RO,2019,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,RS,2019,3.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,SE,2014,1.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,SE,2019,1.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,SI,2014,4.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,SI,2019,2.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,SK,2014,4.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,SK,2019,6.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,TR,2014,2.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,TR,2019,3.8
A,PC,BMI_LT18P5,ED5-8,T,Y25-34,UK,2014,3.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,AT,2014,2.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,BE,2014,3
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,BG,2014,3
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,CY,2014,5.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,CZ,2014,1.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,DE,2014,1.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,DK,2014,1.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,EE,2014,2.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,EL,2014,2
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,ES,2014,2.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,EU27_2020,2014,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,EU28,2014,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,FI,2014,1
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,FR,2014,3.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,HR,2014,2.6
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,HU,2014,3.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,IE,2014,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,IS,2014,1.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,IT,2014,4.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,LT,2014,2.2
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,LU,2014,3.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,LV,2014,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,MT,2014,1.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,NL,2014,1.3
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,NO,2014,2.1
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,PL,2014,3
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,PT,2014,1.7
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,RO,2014,1.4
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,SE,2014,0.9
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,SI,2014,2
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,SK,2014,2.5
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,TR,2014,2
A,PC,BMI_LT18P5,ED5-8,T,Y25-64,UK,2014,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,AT,2014,3.3
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,AT,2019,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,BE,2014,1.9
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,BE,2019,4.2
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,BG,2014,2.6
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,BG,2019,4.8
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,CY,2014,4.2
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,CY,2019,2.4
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,CZ,2014,0.6
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,CZ,2019,1.7
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,DE,2014,1.1
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,DE,2019,1.7
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,DK,2014,1.3
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,DK,2019,1.5
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,EE,2014,4.2
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,EE,2019,3.1
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,EL,2014,2.7
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,EL,2019,2.3
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,ES,2014,2.5
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,ES,2019,2.9
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,EU27_2020,2014,2.5
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,EU27_2020,2019,2.9
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,EU28,2014,2.4
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,FI,2014,0.9
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,FI,2019,0.5
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,FR,2014,5.1
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,FR,2019,4.1
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,HR,2014,3.2
A,PC,BMI_LT18P5,ED5-8,T,Y35-44,HR,2019,1.2
